,label,missing_ccs_fin,TLS0:tcp.srcport,TLS0:tcp.dstport,TLS0:tcp.port,TLS0:tcp.stream,TLS0:tcp.len,TLS0:tcp.seq,TLS0:tcp.nxtseq,TLS0:tcp.ack,TLS0:tcp.hdr_len,TLS0:tcp.flags.res,TLS0:tcp.flags.ns,TLS0:tcp.flags.cwr,TLS0:tcp.flags.ecn,TLS0:tcp.flags.urg,TLS0:tcp.flags.ack,TLS0:tcp.flags.push,TLS0:tcp.flags.reset,TLS0:tcp.flags.syn,TLS0:tcp.flags.fin,TLS0:tcp.window_size_value,TLS0:tcp.window_size,TLS0:tcp.window_size_scalefactor,TLS0:tcp.checksum.status,TLS0:tcp.urgent_pointer,TLS0:tcp.options.nop,TLS0:tcp.option_kind,TLS0:tcp.option_len,TLS0:tcp.options.timestamp.tsval,TLS0:tcp.time_delta,TLS0:ssl.record.content_type,TLS0:ssl.record.length,TLS0:ssl.alert_message.level,TLS0:ssl.alert_message.desc,TLS0:order,DISC0:tcp.srcport,DISC0:tcp.dstport,DISC0:tcp.port,DISC0:tcp.stream,DISC0:tcp.len,DISC0:tcp.seq,DISC0:tcp.nxtseq,DISC0:tcp.ack,DISC0:tcp.hdr_len,DISC0:tcp.flags.res,DISC0:tcp.flags.ns,DISC0:tcp.flags.cwr,DISC0:tcp.flags.ecn,DISC0:tcp.flags.urg,DISC0:tcp.flags.ack,DISC0:tcp.flags.push,DISC0:tcp.flags.reset,DISC0:tcp.flags.syn,DISC0:tcp.flags.fin,DISC0:tcp.window_size_value,DISC0:tcp.window_size,DISC0:tcp.window_size_scalefactor,DISC0:tcp.checksum.status,DISC0:tcp.urgent_pointer,DISC0:tcp.options.nop,DISC0:tcp.option_kind,DISC0:tcp.option_len,DISC0:tcp.options.timestamp.tsval,DISC0:tcp.time_delta,DISC0:order,DISC1:tcp.srcport,DISC1:tcp.dstport,DISC1:tcp.port,DISC1:tcp.stream,DISC1:tcp.len,DISC1:tcp.seq,DISC1:tcp.nxtseq,DISC1:tcp.ack,DISC1:tcp.hdr_len,DISC1:tcp.flags.res,DISC1:tcp.flags.ns,DISC1:tcp.flags.cwr,DISC1:tcp.flags.ecn,DISC1:tcp.flags.urg,DISC1:tcp.flags.ack,DISC1:tcp.flags.push,DISC1:tcp.flags.reset,DISC1:tcp.flags.syn,DISC1:tcp.flags.fin,DISC1:tcp.window_size_value,DISC1:tcp.window_size,DISC1:tcp.window_size_scalefactor,DISC1:tcp.checksum.status,DISC1:tcp.urgent_pointer,DISC1:tcp.options.nop,DISC1:tcp.option_kind,DISC1:tcp.option_len,DISC1:tcp.options.timestamp.tsval,DISC1:tcp.time_delta,DISC1:order
45,Wrong_second_byte_(0x02_set_to_0x17),False,4433,42450,4433,46,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002498,0.000996,21,2,2,40,0,4433,42450,4433,46,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002498,4.6e-05,1,4433,42450,4433,46,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002498,1e-05,2
46,0x00_on_the_next_to_last_position_(|PMS|_=_1),False,4433,42454,4433,47,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002517,0.001065,21,2,2,20,0,4433,42454,4433,47,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002517,4e-05,1,4433,42454,4433,47,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002519,1.4e-05,2
47,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42458,4433,48,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002537,0.001016,21,2,2,40,0,4433,42458,4433,48,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002538,6e-05,1,4433,42458,4433,48,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002538,1e-05,2
48,Correctly_formatted_PKCS#1_PMS_message,False,4433,42462,4433,49,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002553,0.001245,21,2,2,20,0,4433,42462,4433,49,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002553,4.6e-05,1,4433,42462,4433,49,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002554,1.1e-05,2
49,Correctly_formatted_PKCS#1_PMS_message__but_1_byte_shorter,False,4433,42466,4433,50,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002571,0.001009,21,2,2,40,0,4433,42466,4433,50,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002571,5.5e-05,1,4433,42466,4433,50,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002571,1e-05,2
50,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42470,4433,51,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002588,0.001102,21,2,2,40,0,4433,42470,4433,51,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002588,4.7e-05,1,4433,42470,4433,51,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002588,1e-05,2
51,0x00_on_the_next_to_last_position_(|PMS|_=_1),False,4433,42474,4433,52,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002603,0.001266,21,2,2,20,0,4433,42474,4433,52,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002604,4.5e-05,1,4433,42474,4433,52,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002605,1.1e-05,2
52,Invalid_TLS_version_in_PMS,False,4433,42478,4433,53,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002622,0.001154,21,2,2,20,0,4433,42478,4433,53,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002622,4.6e-05,1,4433,42478,4433,53,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002623,9e-06,2
53,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42482,4433,54,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002636,0.001164,21,2,2,40,0,4433,42482,4433,54,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002636,5.3e-05,1,4433,42482,4433,54,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002637,1e-05,2
54,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42486,4433,55,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002654,0.000493,21,2,2,40,0,4433,42486,4433,55,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002654,3.3e-05,1,4433,42486,4433,55,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002654,6e-06,2
55,Invalid_TLS_version_in_PMS,False,4433,42490,4433,56,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002672,0.001269,21,2,2,20,0,4433,42490,4433,56,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002672,4.3e-05,1,4433,42490,4433,56,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002673,1e-05,2
56,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42494,4433,57,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002688,0.001135,21,2,2,40,0,4433,42494,4433,57,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002688,4.6e-05,1,4433,42494,4433,57,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002688,9e-06,2
57,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42498,4433,58,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002705,0.001134,21,2,2,40,0,4433,42498,4433,58,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002705,4.6e-05,1,4433,42498,4433,58,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002705,9e-06,2
58,Invalid_TLS_version_in_PMS,False,4433,42502,4433,59,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002719,0.00125,21,2,2,20,0,4433,42502,4433,59,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002719,4.4e-05,1,4433,42502,4433,59,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002720,1.1e-05,2
59,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42506,4433,60,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002737,0.001064,21,2,2,40,0,4433,42506,4433,60,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002737,4.6e-05,1,4433,42506,4433,60,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002737,9e-06,2
60,Wrong_second_byte_(0x02_set_to_0x17),False,4433,42510,4433,61,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002752,0.001178,21,2,2,40,0,4433,42510,4433,61,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002752,5e-05,1,4433,42510,4433,61,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002752,1e-05,2
61,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42514,4433,62,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002770,0.001017,21,2,2,40,0,4433,42514,4433,62,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002770,4.8e-05,1,4433,42514,4433,62,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002770,9e-06,2
62,0x00_on_the_last_position__(|PMS|_=_0),False,4433,42518,4433,63,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002788,0.001251,21,2,2,20,0,4433,42518,4433,63,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002788,3.8e-05,1,4433,42518,4433,63,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002790,9e-06,2
63,Wrong_second_byte_(0x02_set_to_0x17),False,4433,42522,4433,64,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002801,0.000999,21,2,2,40,0,4433,42522,4433,64,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002802,4.5e-05,1,4433,42522,4433,64,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002802,8e-06,2
64,0x00_on_the_next_to_last_position_(|PMS|_=_1),False,4433,42526,4433,65,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002818,0.00179,21,2,2,20,0,4433,42526,4433,65,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002818,4.7e-05,1,4433,42526,4433,65,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002819,1e-05,2
65,Correctly_formatted_PKCS#1_PMS_message__but_1_byte_shorter,False,4433,42530,4433,66,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002832,0.001095,21,2,2,40,0,4433,42530,4433,66,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002832,4.8e-05,1,4433,42530,4433,66,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002832,1e-05,2
66,Correctly_formatted_PKCS#1_message__(|PMS|_=_47),False,4433,42534,4433,67,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002849,0.001251,21,2,2,20,0,4433,42534,4433,67,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002849,4.2e-05,1,4433,42534,4433,67,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002850,9e-06,2
67,Correctly_formatted_PKCS#1_message__(|PMS|_=_47),False,4433,42538,4433,68,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002862,0.001144,21,2,2,20,0,4433,42538,4433,68,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002862,4.1e-05,1,4433,42538,4433,68,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002863,9e-06,2
68,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42542,4433,69,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002880,0.001128,21,2,2,40,0,4433,42542,4433,69,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002880,5.2e-05,1,4433,42542,4433,69,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002880,9e-06,2
69,No_0x00_in_message,False,4433,42546,4433,70,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002896,0.001175,21,2,2,40,0,4433,42546,4433,70,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002896,5e-05,1,4433,42546,4433,70,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002896,1e-05,2
70,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42550,4433,71,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002909,0.001085,21,2,2,40,0,4433,42550,4433,71,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002910,4.7e-05,1,4433,42550,4433,71,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002910,9e-06,2
71,0x00_in_some_padding_byte,False,4433,42554,4433,72,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002924,0.001259,21,2,2,20,0,4433,42554,4433,72,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002924,4.6e-05,1,4433,42554,4433,72,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002925,1e-05,2
72,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42558,4433,73,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002942,0.001009,21,2,2,40,0,4433,42558,4433,73,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002942,4.5e-05,1,4433,42558,4433,73,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002942,8e-06,2
73,Correctly_formatted_PKCS#1_PMS_message__but_1_byte_shorter,False,4433,42562,4433,74,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002966,0.001095,21,2,2,40,0,4433,42562,4433,74,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002966,4.8e-05,1,4433,42562,4433,74,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002966,1e-05,2
74,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42566,4433,75,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002979,0.001077,21,2,2,40,0,4433,42566,4433,75,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002979,4.3e-05,1,4433,42566,4433,75,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469002979,9e-06,2
75,0x00_on_the_last_position__(|PMS|_=_0),False,4433,42570,4433,76,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469002995,0.001173,21,2,2,20,0,4433,42570,4433,76,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469002995,4e-05,1,4433,42570,4433,76,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469002997,9e-06,2
76,Correctly_formatted_PKCS#1_PMS_message,False,4433,42574,4433,77,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003010,0.001239,21,2,2,20,0,4433,42574,4433,77,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003010,4.4e-05,1,4433,42574,4433,77,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003011,9e-06,2
77,0x00_on_the_last_position__(|PMS|_=_0),False,4433,42578,4433,78,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003023,0.001167,21,2,2,20,0,4433,42578,4433,78,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003023,4.1e-05,1,4433,42578,4433,78,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003024,9e-06,2
78,Correctly_formatted_PKCS#1_PMS_message,False,4433,42582,4433,79,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003038,0.001243,21,2,2,20,0,4433,42582,4433,79,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003038,4.3e-05,1,4433,42582,4433,79,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003039,1e-05,2
79,No_0x00_in_message,False,4433,42586,4433,80,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003055,0.001085,21,2,2,40,0,4433,42586,4433,80,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003055,4.7e-05,1,4433,42586,4433,80,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003055,9e-06,2
80,0x00_in_some_padding_byte,False,4433,42590,4433,81,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003070,0.001247,21,2,2,20,0,4433,42590,4433,81,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003070,4.1e-05,1,4433,42590,4433,81,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003071,8e-06,2
81,Wrong_first_byte_(0x00_set_to_0x17),False,4433,42594,4433,82,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003083,0.001077,21,2,2,40,0,4433,42594,4433,82,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003083,4.7e-05,1,4433,42594,4433,82,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003083,9e-06,2
82,Correctly_formatted_PKCS#1_PMS_message__but_1_byte_shorter,False,4433,42598,4433,83,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003099,0.001151,21,2,2,40,0,4433,42598,4433,83,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003099,4.7e-05,1,4433,42598,4433,83,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003099,9e-06,2
83,Correctly_formatted_PKCS#1_message__(|PMS|_=_47),False,4433,42602,4433,84,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003115,0.001242,21,2,2,20,0,4433,42602,4433,84,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003115,4.3e-05,1,4433,42602,4433,84,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003116,1e-05,2
84,Invalid_TLS_version_in_PMS,False,4433,42606,4433,85,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003128,0.001071,21,2,2,20,0,4433,42606,4433,85,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003128,3.8e-05,1,4433,42606,4433,85,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003130,8e-06,2
85,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42610,4433,86,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003145,0.001042,21,2,2,40,0,4433,42610,4433,86,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003145,4.3e-05,1,4433,42610,4433,86,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003145,8e-06,2
86,0x00_in_some_padding_byte,False,4433,42614,4433,87,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003161,0.00124,21,2,2,20,0,4433,42614,4433,87,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003161,4.2e-05,1,4433,42614,4433,87,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003162,9e-06,2
87,No_0x00_in_message,False,4433,42618,4433,88,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003173,0.00102,21,2,2,40,0,4433,42618,4433,88,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003174,4.3e-05,1,4433,42618,4433,88,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003174,8e-06,2
88,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42622,4433,89,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003187,0.001177,21,2,2,40,0,4433,42622,4433,89,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003187,4.9e-05,1,4433,42622,4433,89,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003187,9e-06,2
89,No_0x00_in_message,False,4433,42626,4433,90,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003205,0.001045,21,2,2,40,0,4433,42626,4433,90,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003205,4.2e-05,1,4433,42626,4433,90,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003205,9e-06,2
90,No_0x00_in_message,False,4433,42630,4433,91,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003220,0.001169,21,2,2,40,0,4433,42630,4433,91,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003220,5e-05,1,4433,42630,4433,91,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003220,1e-05,2
91,0x00_on_the_next_to_last_position_(|PMS|_=_1),False,4433,42634,4433,92,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003233,0.001161,21,2,2,20,0,4433,42634,4433,92,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003233,3.9e-05,1,4433,42634,4433,92,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003234,9e-06,2
92,0x00_on_the_next_to_last_position_(|PMS|_=_1),False,4433,42638,4433,93,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003248,0.001251,21,2,2,20,0,4433,42638,4433,93,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003248,4.4e-05,1,4433,42638,4433,93,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003249,8e-06,2
93,0x00_in_PKCS#1_padding_(first_8_bytes_after_0x00_0x02),False,4433,42642,4433,94,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003261,0.001071,21,2,2,40,0,4433,42642,4433,94,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003261,5e-05,1,4433,42642,4433,94,0,1028,1028,532,32,0,0,0,0,0,1,0,1,0,0,506,64768,128,2,0,1,1,10,469003261,9e-06,2
94,0x00_in_some_padding_byte,False,4433,42646,4433,95,7,1020,1027,532,32,0,0,0,0,0,1,1,0,0,0,506,64768,128,2,0,1,1,10,469003276,0.001257,21,2,2,20,0,4433,42646,4433,95,0,1027,1027,532,32,0,0,0,0,0,1,0,0,0,1,506,64768,128,2,0,1,1,10,469003276,4.4e-05,1,4433,42646,4433,95,0,1028,1028,533,32,0,0,0,0,0,1,0,0,0,0,506,64768,128,2,0,1,1,10,469003277,8e-06,2
